-0.207453 0.113589 1.42371 0.996855 -2.42336e-05 0.0792411 0.000811501	-0.20811 0.113387 1.42828 0.996857 -5.86926e-06 0.0792158 0.000739856	0.049086	0.049088
-0.20811 0.113387 1.42828 0.996857 -5.86926e-06 0.0792158 0.000739856	-0.208961 0.113516 1.43281 0.996854 -1.84798e-05 0.0792595 0.000781938	0.049086	0.049087
-0.208961 0.113516 1.43281 0.996854 -1.84798e-05 0.0792595 0.000781938	-0.21031 0.11363 1.43956 0.996846 -2.94613e-05 0.0793507 0.000817939	0.072719	0.072722
-0.21031 0.11363 1.43956 0.996846 -2.94613e-05 0.0793507 0.000817939	-0.214273 0.113525 1.44599 0.996767 -3.71706e-05 0.0803392 0.00077848	0.070902	0.070904
-0.214273 0.113525 1.44599 0.996767 -3.71706e-05 0.0803392 0.00077848	-0.212321 0.11345 1.45526 0.99686 -1.25784e-05 0.0791819 0.000748201	0.098171	0.098175
-0.212321 0.11345 1.45526 0.99686 -1.25784e-05 0.0791819 0.000748201	-0.213525 0.113478 1.46198 0.996856 -1.10786e-05 0.0792258 0.000754996	0.072719	0.072722
-0.213525 0.113478 1.46198 0.996856 -1.10786e-05 0.0792258 0.000754996	-0.214634 0.113608 1.46879 0.996856 -1.54207e-05 0.0792326 0.000795169	0.07272	0.072722
-0.214634 0.113608 1.46879 0.996856 -1.54207e-05 0.0792326 0.000795169	-0.215967 0.113625 1.47552 0.996849 -1.67424e-05 0.0793172 0.000798269	0.072719	0.072723
-0.215967 0.113625 1.47552 0.996849 -1.67424e-05 0.0793172 0.000798269	-0.216794 0.113663 1.48233 0.996856 -1.96709e-05 0.0792304 0.000807925	0.07272	0.072722
-0.216794 0.113663 1.48233 0.996856 -1.96709e-05 0.0792304 0.000807925	-0.218154 0.113659 1.49137 0.996858 -1.65648e-05 0.0792024 0.000802441	0.094535	0.094539
-0.218154 0.113659 1.49137 0.996858 -1.65648e-05 0.0792024 0.000802441	-0.219373 0.113722 1.49813 0.996855 -1.94936e-05 0.0792474 0.000820323	0.07272	0.072722
-0.219373 0.113722 1.49813 0.996855 -1.94936e-05 0.0792474 0.000820323	-0.219742 0.113787 1.50037 0.996854 -2.34488e-05 0.0792515 0.000840231	0.023633	0.023634
-0.219742 0.113787 1.50037 0.996854 -2.34488e-05 0.0792515 0.000840231	-0.220493 0.113692 1.50497 0.996854 -1.85329e-05 0.0792565 0.000806971	0.049086	0.049088
-0.220493 0.113692 1.50497 0.996854 -1.85329e-05 0.0792565 0.000806971	-0.221479 0.113763 1.50943 0.996847 -2.3389e-05 0.0793442 0.000828071	0.049086	0.049087
-0.221479 0.113763 1.50943 0.996847 -2.3389e-05 0.0793442 0.000828071	-0.221917 0.113896 1.51399 0.996854 -1.83405e-05 0.0792491 0.00087039	0.047268	0.04727
-0.221917 0.113896 1.51399 0.996854 -1.83405e-05 0.0792491 0.00087039	-0.22329 0.113894 1.52069 0.996847 -2.55813e-05 0.0793471 0.000866218	0.072719	0.072722
-0.22329 0.113894 1.52069 0.996847 -2.55813e-05 0.0793471 0.000866218	-0.22394 0.113868 1.52526 0.996849 -2.68105e-05 0.0793205 0.000854774	0.049086	0.049087
-0.22394 0.113868 1.52526 0.996849 -2.68105e-05 0.0793205 0.000854774	-0.225046 0.113896 1.53198 0.996848 -2.15066e-05 0.0793305 0.000861092	0.072719	0.072722
-0.225046 0.113896 1.53198 0.996848 -2.15066e-05 0.0793305 0.000861092	-0.226269 0.113949 1.53876 0.996844 -2.97644e-05 0.0793745 0.000874801	0.07272	0.072723
-0.226269 0.113949 1.53876 0.996844 -2.97644e-05 0.0793745 0.000874801	-0.226479 0.11389 1.54106 0.996848 -3.096e-05 0.0793247 0.000854297	0.023634	0.023634
-0.226479 0.11389 1.54106 0.996848 -3.096e-05 0.0793247 0.000854297	-0.22682 0.113976 1.54563 0.996858 -2.85954e-05 0.0792003 0.000880523	0.049086	0.049088
-0.22682 0.113976 1.54563 0.996858 -2.85954e-05 0.0792003 0.000880523	-0.228207 0.113987 1.55235 0.99685 -3.20271e-05 0.0792988 0.000880642	0.072719	0.072722
-0.228207 0.113987 1.55235 0.99685 -3.20271e-05 0.0792988 0.000880642	-0.228634 0.113957 1.55466 0.996849 -2.95892e-05 0.079317 0.000869437	0.023634	0.023635
-0.228634 0.113957 1.55466 0.996849 -2.95892e-05 0.079317 0.000869437	-0.229572 0.113879 1.55909 0.996843 -2.64426e-05 0.0793887 0.000842496	0.049086	0.049087
-0.229572 0.113879 1.55909 0.996843 -2.64426e-05 0.0793887 0.000842496	-0.230015 0.113989 1.56376 0.996851 -2.9545e-05 0.0792934 0.000875636	0.049086	0.049088
-0.230015 0.113989 1.56376 0.996851 -2.9545e-05 0.0792934 0.000875636	-0.230728 0.114018 1.56821 0.996851 -2.98632e-05 0.0792935 0.000882669	0.047267	0.047269
-0.230728 0.114018 1.56821 0.996851 -2.98632e-05 0.0792935 0.000882669	-0.231705 0.113874 1.57267 0.996844 -2.64837e-05 0.0793754 0.00083427	0.049086	0.049087
-0.231705 0.113874 1.57267 0.996844 -2.64837e-05 0.0793754 0.00083427	-0.232952 0.114052 1.57942 0.99684 -3.29508e-05 0.0794266 0.000887676	0.07272	0.072722
-0.232952 0.114052 1.57942 0.99684 -3.29508e-05 0.0794266 0.000887676	-0.233325 0.113972 1.58407 0.996849 -3.09121e-05 0.0793125 0.000860019	0.049086	0.049088
-0.233325 0.113972 1.58407 0.996849 -3.09121e-05 0.0793125 0.000860019	-0.234396 0.114111 1.58849 0.996841 -3.40846e-05 0.0794241 0.000901623	0.047268	0.047269
-0.234396 0.114111 1.58849 0.996841 -3.40846e-05 0.0794241 0.000901623	-0.235321 0.11419 1.59293 0.996835 -3.43532e-05 0.0794903 0.000923797	0.049085	0.049088
-0.235321 0.11419 1.59293 0.996835 -3.43532e-05 0.0794903 0.000923797	-0.236176 0.114044 1.59979 0.996841 -2.97948e-05 0.0794139 0.00087504	0.07272	0.072722
-0.236176 0.114044 1.59979 0.996841 -2.97948e-05 0.0794139 0.00087504	-0.237231 0.114062 1.60663 0.996842 -3.02802e-05 0.079402 0.000877305	0.07272	0.072722
-0.237231 0.114062 1.60663 0.996842 -3.02802e-05 0.079402 0.000877305	-0.238241 0.114108 1.61109 0.996835 -3.20647e-05 0.0794907 0.000889345	0.049086	0.049087
-0.238241 0.114108 1.61109 0.996835 -3.20647e-05 0.0794907 0.000889345	-0.239181 0.114137 1.61791 0.996839 -3.25075e-05 0.0794454 0.000895067	0.072719	0.072722
-0.239181 0.114137 1.61791 0.996839 -3.25075e-05 0.0794454 0.000895067	-0.239978 0.114218 1.62236 0.996837 -3.56803e-05 0.0794707 0.000917478	0.047268	0.04727
-0.239978 0.114218 1.62236 0.996837 -3.56803e-05 0.0794707 0.000917478	-0.24064 0.114189 1.6269 0.996838 -3.0438e-05 0.0794504 0.000906511	0.049086	0.049087
-0.24064 0.114189 1.6269 0.996838 -3.0438e-05 0.0794504 0.000906511	-0.241977 0.113326 1.63397 0.996834 2.79401e-06 0.0795121 0.000642343	0.07272	0.072722
-0.241977 0.113326 1.63397 0.996834 2.79401e-06 0.0795121 0.000642343	-0.244927 0.114434 1.64007 0.996787 -3.84121e-05 0.0800968 0.000973626	0.07272	0.072722
-0.244927 0.114434 1.64007 0.996787 -3.84121e-05 0.0800968 0.000973626	-0.243709 0.114109 1.64701 0.996842 -2.98352e-05 0.0794055 0.000871225	0.07272	0.072722
-0.243709 0.114109 1.64701 0.996842 -2.98352e-05 0.0794055 0.000871225	-0.243967 0.114088 1.64926 0.996844 -2.63736e-05 0.079374 0.000864192	0.023634	0.023635
-0.243967 0.114088 1.64926 0.996844 -2.63736e-05 0.079374 0.000864192	-0.244941 0.114134 1.65373 0.996839 -2.65462e-05 0.0794493 0.000875874	0.049086	0.049087
-0.244941 0.114134 1.65373 0.996839 -2.65462e-05 0.0794493 0.000875874	-0.245943 0.114123 1.65825 0.996832 -3.31242e-05 0.079532 0.000870152	0.047267	0.047269
-0.245943 0.114123 1.65825 0.996832 -3.31242e-05 0.079532 0.000870152	-0.246513 0.114144 1.66277 0.996836 -3.08678e-05 0.0794864 0.000874682	0.049086	0.049088
-0.246513 0.114144 1.66277 0.996836 -3.08678e-05 0.0794864 0.000874682	-0.247681 0.114183 1.66954 0.996834 -2.92275e-05 0.0795098 0.000883384	0.07272	0.072722
-0.247681 0.114183 1.66954 0.996834 -2.92275e-05 0.0795098 0.000883384	-0.24755 0.114216 1.67193 0.996846 -2.76784e-05 0.0793595 0.000892564	0.025452	0.025452
-0.24755 0.114216 1.67193 0.996846 -2.76784e-05 0.0793595 0.000892564	-0.248796 0.114251 1.67632 0.996833 -2.95309e-05 0.0795181 0.00090067	0.047268	0.04727
-0.248796 0.114251 1.67632 0.996833 -2.95309e-05 0.0795181 0.00090067	-0.250067 0.114208 1.68308 0.996829 -2.76921e-05 0.0795733 0.000884576	0.07272	0.072721
-0.250067 0.114208 1.68308 0.996829 -2.76921e-05 0.0795733 0.000884576	-0.25092 0.114417 1.6899 0.996834 -3.27231e-05 0.0795025 0.000943228	0.07272	0.072722
-0.25092 0.114417 1.6899 0.996834 -3.27231e-05 0.0795025 0.000943228	-0.251289 0.114255 1.69216 0.996834 -3.07085e-05 0.0795045 0.000894233	0.023634	0.023635
-0.251289 0.114255 1.69216 0.996834 -3.07085e-05 0.0795045 0.000894233	-0.252149 0.114262 1.69668 0.996831 -3.02932e-05 0.0795432 0.000894352	0.049086	0.049087
-0.252149 0.114262 1.69668 0.996831 -3.02932e-05 0.0795432 0.000894352	-0.253165 0.114346 1.70113 0.996824 -2.96949e-05 0.079629 0.000917717	0.049086	0.049088
-0.253165 0.114346 1.70113 0.996824 -2.96949e-05 0.079629 0.000917717	-0.25373 0.114397 1.70571 0.996828 -3.49948e-05 0.0795811 0.000929638	0.047268	0.047269
-0.25373 0.114397 1.70571 0.996828 -3.49948e-05 0.0795811 0.000929638	-0.253694 0.114379 1.70801 0.996837 -3.14118e-05 0.079465 0.000923439	0.025452	0.025452
-0.253694 0.114379 1.70801 0.996837 -3.14118e-05 0.079465 0.000923439	-0.254641 0.114425 1.7125 0.996832 -3.29324e-05 0.0795305 0.000934406	0.047268	0.04727
-0.254641 0.114425 1.7125 0.996832 -3.29324e-05 0.0795305 0.000934406	-0.256139 0.114422 1.71922 0.996823 -3.45001e-05 0.0796481 0.000930472	0.07272	0.072722
-0.256139 0.114422 1.71922 0.996823 -3.45001e-05 0.0796481 0.000930472	-0.256599 0.114456 1.72613 0.996837 -3.38405e-05 0.0794648 0.000937148	0.07272	0.072721
-0.256599 0.114456 1.72613 0.996837 -3.38405e-05 0.0794648 0.000937148	-0.257692 0.11459 1.73289 0.996837 -3.54845e-05 0.0794669 0.000972553	0.07272	0.072722
-0.257692 0.11459 1.73289 0.996837 -3.54845e-05 0.0794669 0.000972553	-0.25852 0.114709 1.73738 0.996835 -3.66288e-05 0.0794979 0.00100498	0.049086	0.049087
-0.25852 0.114709 1.73738 0.996835 -3.66288e-05 0.0794979 0.00100498	-0.259293 0.114638 1.74191 0.996834 -4.22043e-05 0.0795103 0.000981613	0.049086	0.049088
-0.259293 0.114638 1.74191 0.996834 -4.22043e-05 0.0795103 0.000981613	-0.260048 0.114694 1.74643 0.996833 -3.87002e-05 0.0795195 0.000995918	0.047268	0.047269
-0.260048 0.114694 1.74643 0.996833 -3.87002e-05 0.0795195 0.000995918	-0.261171 0.114616 1.75092 0.996824 -3.7857e-05 0.0796315 0.000970765	0.049085	0.049087
-0.261171 0.114616 1.75092 0.996824 -3.7857e-05 0.0796315 0.000970765	-0.261613 0.114596 1.75781 0.996839 -3.73463e-05 0.0794468 0.000961943	0.07272	0.072722
-0.261613 0.114596 1.75781 0.996839 -3.73463e-05 0.0794468 0.000961943	-0.262845 0.114623 1.76458 0.996835 -3.84185e-05 0.0794876 0.000965758	0.07272	0.072722
-0.262845 0.114623 1.76458 0.996835 -3.84185e-05 0.0794876 0.000965758	-0.26433 0.114692 1.76892 0.996818 -3.96574e-05 0.0797042 0.000983163	0.049086	0.049087
-0.26433 0.114692 1.76892 0.996818 -3.96574e-05 0.0797042 0.000983163	-0.264139 0.11468 1.77132 0.996831 -3.76451e-05 0.0795455 0.000978871	0.023634	0.023635
-0.264139 0.11468 1.77132 0.996831 -3.76451e-05 0.0795455 0.000978871	-0.265311 0.114825 1.77807 0.996829 -4.25299e-05 0.0795704 0.00101642	0.07272	0.072721
-0.265311 0.114825 1.77807 0.996829 -4.25299e-05 0.0795704 0.00101642	-0.266836 0.114699 1.78478 0.996819 -4.21194e-05 0.0796928 0.000977321	0.07272	0.072722
-0.266836 0.114699 1.78478 0.996819 -4.21194e-05 0.0796928 0.000977321	-0.268052 0.114748 1.79155 0.996816 -4.22418e-05 0.079727 0.000987812	0.07272	0.072722
-0.268052 0.114748 1.79155 0.996816 -4.22418e-05 0.079727 0.000987812	-0.268943 0.114799 1.79835 0.996821 -4.42477e-05 0.0796723 0.000998302	0.07272	0.072722
-0.268943 0.114799 1.79835 0.996821 -4.42477e-05 0.0796723 0.000998302	-0.269234 0.114795 1.80294 0.99683 -4.01901e-05 0.079551 0.000995441	0.049086	0.049087
-0.269234 0.114795 1.80294 0.99683 -4.01901e-05 0.079551 0.000995441	-0.270814 0.1148 1.80964 0.996819 -3.93446e-05 0.0796869 0.000992938	0.07272	0.072722
-0.270814 0.1148 1.80964 0.996819 -3.93446e-05 0.0796869 0.000992938	-0.271336 0.114794 1.81189 0.996816 -4.37726e-05 0.0797306 0.000990196	0.023634	0.023634
-0.271336 0.114794 1.81189 0.996816 -4.37726e-05 0.0797306 0.000990196	-0.271809 0.114743 1.81641 0.996821 -4.25784e-05 0.0796617 0.000973745	0.049085	0.049087
-0.271809 0.114743 1.81641 0.996821 -4.25784e-05 0.0796617 0.000973745	-0.272542 0.114735 1.82099 0.996822 -4.29665e-05 0.0796616 0.000969334	0.047268	0.04727
-0.272542 0.114735 1.82099 0.996822 -4.29665e-05 0.0796616 0.000969334	-0.275108 0.115271 1.82557 0.996782 -8.51569e-05 0.0801493 0.00111239	0.049086	0.049087
-0.275108 0.115271 1.82557 0.996782 -8.51569e-05 0.0801493 0.00111239	-0.277635 0.115213 1.8273 0.996734 -8.65709e-05 0.0807483 0.0010945	0.023634	0.023634
-0.277635 0.115213 1.8273 0.996734 -8.65709e-05 0.0807483 0.0010945	-0.27345 0.114531 1.83202 0.99684 -3.21247e-05 0.0794307 0.000907465	0.049086	0.049088
-0.27345 0.114531 1.83202 0.99684 -3.21247e-05 0.0794307 0.000907465	-0.275504 0.114711 1.8387 0.996819 -4.29326e-05 0.0796924 0.000953241	0.07272	0.072721
-0.275504 0.114711 1.8387 0.996819 -4.29326e-05 0.0796924 0.000953241	-0.276222 0.114822 1.84555 0.996827 -4.24929e-05 0.0795911 0.000980421	0.072717	0.072719
-0.276222 0.114822 1.84555 0.996827 -4.24929e-05 0.0795911 0.000980421	-0.27805 0.11474 1.85219 0.996811 -4.04657e-05 0.0797913 0.000955029	0.072723	0.072726
-0.27805 0.11474 1.85219 0.996811 -4.04657e-05 0.0797913 0.000955029	-0.279184 0.114653 1.85896 0.99681 -4.2983e-05 0.0798019 0.00092785	0.072719	0.072721
-0.279184 0.114653 1.85896 0.99681 -4.2983e-05 0.0798019 0.00092785	-0.279013 0.114685 1.86134 0.996822 -4.3857e-05 0.0796585 0.000935956	0.023634	0.023635
-0.279013 0.114685 1.86134 0.996822 -4.3857e-05 0.0796585 0.000935956	-0.279906 0.114653 1.86581 0.996818 -4.05993e-05 0.0797019 0.000924989	0.049086	0.049087
-0.279906 0.114653 1.86581 0.996818 -4.05993e-05 0.0797019 0.000924989	-0.279966 0.114724 1.86814 0.996825 -4.1716e-05 0.0796206 0.000943347	0.025452	0.025453
-0.279966 0.114724 1.86814 0.996825 -4.1716e-05 0.0796206 0.000943347	-0.281111 0.114846 1.87256 0.996816 -4.69857e-05 0.0797344 0.000973387	0.047268	0.047269
-0.281111 0.114846 1.87256 0.996816 -4.69857e-05 0.0797344 0.000973387	-0.281711 0.114827 1.87711 0.996818 -4.98859e-05 0.0797002 0.000966116	0.049086	0.049087
-0.281711 0.114827 1.87711 0.996818 -4.98859e-05 0.0797002 0.000966116	-0.282821 0.114909 1.88159 0.99681 -4.94217e-05 0.0798008 0.000986143	0.047267	0.047269
-0.282821 0.114909 1.88159 0.99681 -4.94217e-05 0.0798008 0.000986143	-0.283251 0.114851 1.88614 0.996817 -5.06618e-05 0.0797224 0.00096838	0.049086	0.049087
-0.283251 0.114851 1.88614 0.996817 -5.06618e-05 0.0797224 0.00096838	-0.283816 0.114897 1.89069 0.99682 -4.98566e-05 0.0796799 0.000978633	0.049086	0.049088
-0.283816 0.114897 1.89069 0.99682 -4.98566e-05 0.0796799 0.000978633	-0.284658 0.114868 1.89521 0.996818 -4.73103e-05 0.0797088 0.000969096	0.047268	0.047269
-0.284658 0.114868 1.89521 0.996818 -4.73103e-05 0.0797088 0.000969096	-0.285052 0.114861 1.89746 0.996817 -4.7963e-05 0.0797169 0.000966354	0.025452	0.025452
-0.285052 0.114861 1.89746 0.996817 -4.7963e-05 0.0797169 0.000966354	-0.286406 0.114828 1.9019 0.996804 -5.41425e-05 0.0798814 0.000954791	0.047267	0.04727
-0.286406 0.114828 1.9019 0.996804 -5.41425e-05 0.0798814 0.000954791	-0.287191 0.114909 1.90644 0.996803 -5.33281e-05 0.0798946 0.00097446	0.049086	0.049087
-0.287191 0.114909 1.90644 0.996803 -5.33281e-05 0.0798946 0.00097446	-0.286788 0.11494 1.9111 0.996826 -4.64848e-05 0.0796003 0.000980898	0.049086	0.049087
-0.286788 0.11494 1.9111 0.996826 -4.64848e-05 0.0796003 0.000980898	-0.287848 0.115106 1.91562 0.99682 -5.49548e-05 0.0796849 0.00102179	0.049086	0.049088
-0.287848 0.115106 1.91562 0.99682 -5.49548e-05 0.0796849 0.00102179	-0.288661 0.115112 1.92008 0.996818 -5.37335e-05 0.0797099 0.00102095	0.047267	0.047269
-0.288661 0.115112 1.92008 0.996818 -5.37335e-05 0.0797099 0.00102095	-0.290061 0.115108 1.92683 0.996811 -5.33416e-05 0.0797879 0.00101678	0.07272	0.072722
-0.290061 0.115108 1.92683 0.996811 -5.33416e-05 0.0797879 0.00101678	-0.29058 0.115111 1.92906 0.996808 -5.88445e-05 0.079829 0.0010169	0.023634	0.023634
-0.29058 0.115111 1.92906 0.996808 -5.88445e-05 0.079829 0.0010169	-0.291159 0.1151 1.93597 0.996819 -5.34912e-05 0.0796945 0.00101118	0.072719	0.072722
-0.291159 0.1151 1.93597 0.996819 -5.34912e-05 0.0796945 0.00101118	-0.292089 0.115223 1.94041 0.996814 -6.09046e-05 0.0797479 0.00104014	0.049086	0.049088
-0.292089 0.115223 1.94041 0.996814 -6.09046e-05 0.0797479 0.00104014	-0.293148 0.115123 1.94728 0.996815 -6.07696e-05 0.0797373 0.00101082	0.07272	0.072722
-0.293148 0.115123 1.94728 0.996815 -6.07696e-05 0.0797373 0.00101082	-0.294772 0.115155 1.95157 0.996797 -5.83963e-05 0.0799702 0.00101714	0.049085	0.049087
-0.294772 0.115155 1.95157 0.996797 -5.83963e-05 0.0799702 0.00101714	-0.295534 0.115302 1.95843 0.996804 -6.47808e-05 0.0798836 0.00105147	0.07272	0.072722
-0.295534 0.115302 1.95843 0.996804 -6.47808e-05 0.0798836 0.00105147	-0.296232 0.11521 1.9653 0.996812 -6.64466e-05 0.0797832 0.00102441	0.072719	0.072722
-0.296232 0.11521 1.9653 0.996812 -6.64466e-05 0.0797832 0.00102441	-0.296917 0.115216 1.96749 0.996805 -6.50024e-05 0.0798655 0.00102465	0.023634	0.023634
-0.296917 0.115216 1.96749 0.996805 -6.50024e-05 0.0798655 0.00102465	-0.296948 0.115249 1.97211 0.996819 -6.48029e-05 0.0796891 0.00103108	0.049086	0.049088
