-0.0875598 0.113745 1.28564 0.987584 0.000175264 0.157086 0.00100426	-0.0862031 0.113881 1.28609 0.987377 0.000172751 0.158383 0.00105767	0.009896	-0.009955
-0.0862031 0.113881 1.28609 0.987377 0.000172751 0.158383 0.00105767	-0.0836105 0.114121 1.28699 0.986937 0.000166485 0.161103 0.00115304	0.020557	-0.02068
-0.0836105 0.114121 1.28699 0.986937 0.000166485 0.161103 0.00115304	-0.0794198 0.11381 1.28843 0.986592 0.000201846 0.163201 0.00103347	0.020561	-0.020687
-0.0794198 0.11381 1.28843 0.986592 0.000201846 0.163201 0.00103347	-0.0768805 0.113526 1.28929 0.986134 0.000226748 0.165948 0.000922962	0.019804	-0.019927
-0.0768805 0.113526 1.28929 0.986134 0.000226748 0.165948 0.000922962	-0.0736903 0.11359 1.29041 0.985709 0.000236637 0.168452 0.000950022	0.02057	-0.0207
-0.0736903 0.11359 1.29041 0.985709 0.000236637 0.168452 0.000950022	-0.0713041 0.114044 1.29131 0.985217 0.000210294 0.171305 0.00112788	0.020574	-0.020708
-0.0713041 0.114044 1.29131 0.985217 0.000210294 0.171305 0.00112788	-0.0680929 0.1135 1.2924 0.98479 0.000251097 0.173747 0.000915094	0.02058	-0.020715
-0.0680929 0.1135 1.2924 0.98479 0.000251097 0.173747 0.000915094	-0.0649823 0.111366 1.29367 0.984687 0.000418074 0.17433 8.7901e-05	0.00991	-0.009976
-0.0649823 0.111366 1.29367 0.984687 0.000418074 0.17433 8.7901e-05	-0.0619439 0.113434 1.29477 0.983886 0.000274969 0.178794 0.00089161	0.0305	-0.030707
-0.0619439 0.113434 1.29477 0.983886 0.000274969 0.178794 0.00089161	-0.0593755 0.113396 1.29579 0.983394 0.000282443 0.18148 0.000877424	0.019832	-0.019969
-0.0593755 0.113396 1.29579 0.983394 0.000282443 0.18148 0.000877424	-0.053002 0.114131 1.29827 0.982467 0.000261276 0.186431 0.00116722	0.041204	-0.041495
-0.053002 0.114131 1.29827 0.982467 0.000261276 0.186431 0.00116722	-0.04849 0.11375 1.3002 0.98174 0.000297863 0.190224 0.00102036	0.030537	-0.030757
-0.04849 0.11375 1.3002 0.98174 0.000297863 0.190224 0.00102036	-0.0447684 0.113621 1.30175 0.980932 0.000308386 0.19435 0.000968857	0.03055	-0.030773
-0.0447684 0.113621 1.30175 0.980932 0.000308386 0.19435 0.000968857	-0.0403956 0.113797 1.30357 0.98016 0.000313128 0.198206 0.00103919	0.030563	-0.030791
-0.0403956 0.113797 1.30357 0.98016 0.000313128 0.198206 0.00103919	-0.0356984 0.113067 1.30582 0.979403 0.000362584 0.201914 0.000755711	0.030577	-0.030809
-0.0356984 0.113067 1.30582 0.979403 0.000362584 0.201914 0.000755711	-0.031826 0.113191 1.30756 0.978566 0.000363995 0.20593 0.000804945	0.030592	-0.030825
-0.031826 0.113191 1.30756 0.978566 0.000363995 0.20593 0.000804945	-0.0263406 0.113453 1.3102 0.977443 0.000356693 0.211198 0.000907941	0.039791	-0.0401
-0.0263406 0.113453 1.3102 0.977443 0.000356693 0.211198 0.000907941	-0.0224592 0.113607 1.31211 0.976566 0.000361555 0.215216 0.00097005	0.030626	-0.030865
-0.0224592 0.113607 1.31211 0.976566 0.000361555 0.215216 0.00097005	-0.0215547 0.11335 1.31248 0.976242 0.000368528 0.216681 0.000867053	0.009957	-0.010036
-0.0215547 0.11335 1.31248 0.976242 0.000368528 0.216681 0.000867053	-0.0189433 0.113606 1.31382 0.97565 0.000366908 0.219329 0.000969692	0.020685	-0.020848
-0.0189433 0.113606 1.31382 0.97565 0.000366908 0.219329 0.000969692	-0.0164117 0.113752 1.31508 0.975029 0.000364624 0.222074 0.00102632	0.020692	-0.020856
-0.0164117 0.113752 1.31508 0.975029 0.000364624 0.222074 0.00102632	-0.014012 0.11364 1.31628 0.974407 0.000366066 0.224788 0.000980301	0.019933	-0.020091
-0.014012 0.11364 1.31628 0.974407 0.000366066 0.224788 0.000980301	-0.0115151 0.113823 1.3176 0.973776 0.000362835 0.227507 0.00105207	0.020707	-0.020872
-0.0115151 0.113823 1.3176 0.973776 0.000362835 0.227507 0.00105207	-0.00900385 0.113902 1.31896 0.973147 0.000363773 0.230183 0.00108354	0.019947	-0.020106
-0.00900385 0.113902 1.31896 0.973147 0.000363773 0.230183 0.00108354	-0.00562721 0.113901 1.32069 0.972141 0.000373408 0.234395 0.00108342	0.030701	-0.030948
-0.00562721 0.113901 1.32069 0.972141 0.000373408 0.234395 0.00108342	-0.00332471 0.114024 1.32196 0.971457 0.000359793 0.237212 0.00112848	0.020734	-0.020899
-0.00332471 0.114024 1.32196 0.971457 0.000359793 0.237212 0.00112848	0.00026868 0.114145 1.32396 0.970463 0.000370046 0.241249 0.00117747	0.03073	-0.030976
0.00026868 0.114145 1.32396 0.970463 0.000370046 0.241249 0.00117747	0.00354566 0.114065 1.32576 0.969401 0.000375544 0.245478 0.00114481	0.030748	-0.030993
0.00354566 0.114065 1.32576 0.969401 0.000375544 0.245478 0.00114481	0.00672526 0.114066 1.32753 0.968311 0.00036984 0.249745 0.00114111	0.030765	-0.03101
0.00672526 0.114066 1.32753 0.968311 0.00036984 0.249745 0.00114111	0.00883007 0.114165 1.32877 0.967577 0.000368079 0.252572 0.00117914	0.020777	-0.020941
0.00883007 0.114165 1.32877 0.967577 0.000368079 0.252572 0.00117914	0.00972708 0.114517 1.32933 0.967187 0.000361035 0.254061 0.00131707	0.010007	-0.010086
0.00972708 0.114517 1.32933 0.967187 0.000361035 0.254061 0.00131707	0.0117807 0.114627 1.33052 0.966433 0.000360067 0.256914 0.00135831	0.020789	-0.020952
0.0117807 0.114627 1.33052 0.966433 0.000360067 0.256914 0.00135831	0.0140614 0.114665 1.33201 0.965697 0.000370117 0.259668 0.00137476	0.020027	-0.020184
0.0140614 0.114665 1.33201 0.965697 0.000370117 0.259668 0.00137476	0.0167081 0.114626 1.33376 0.965005 0.000381297 0.262228 0.00136177	0.020805	-0.020967
0.0167081 0.114626 1.33376 0.965005 0.000381297 0.262228 0.00136177	0.0172208 0.11474 1.3338 0.964033 0.000354217 0.265779 0.00139527	0.020814	-0.020974
0.0172208 0.11474 1.3338 0.964033 0.000354217 0.265779 0.00139527	0.0185466 0.11502 1.33466 0.963667 0.000356455 0.267102 0.0015059	0.010024	-0.010101
0.0185466 0.11502 1.33466 0.963667 0.000356455 0.267102 0.0015059	0.0202883 0.114999 1.33582 0.962851 0.000350756 0.270027 0.00149481	0.020827	-0.020985
0.0202883 0.114999 1.33582 0.962851 0.000350756 0.270027 0.00149481	0.0222064 0.115262 1.3371 0.962032 0.000352358 0.27293 0.00159781	0.020062	-0.020215
0.0222064 0.115262 1.3371 0.962032 0.000352358 0.27293 0.00159781	0.0236193 0.115119 1.33807 0.961151 0.000348141 0.276017 0.0015388	0.020843	-0.020999
0.0236193 0.115119 1.33807 0.961151 0.000348141 0.276017 0.0015388	0.0239721 0.115608 1.33805 0.960642 0.000337664 0.277782 0.00172476	0.010039	-0.010113
0.0239721 0.115608 1.33805 0.960642 0.000337664 0.277782 0.00172476	0.0255706 0.115561 1.3392 0.959771 0.000335705 0.280778 0.00170438	0.020855	-0.021008
0.0255706 0.115561 1.3392 0.959771 0.000335705 0.280778 0.00170438	0.0280355 0.115768 1.34103 0.958454 0.000337768 0.285242 0.00178496	0.030913	-0.031137
0.0280355 0.115768 1.34103 0.958454 0.000337768 0.285242 0.00178496	0.0304124 0.115899 1.34273 0.957092 0.000332506 0.289777 0.00183098	0.030931	-0.031151
0.0304124 0.115899 1.34273 0.957092 0.000332506 0.289777 0.00183098	0.0309347 0.116388 1.34294 0.956025 0.000313304 0.293277 0.00201241	0.020889	-0.021035
0.0309347 0.116388 1.34294 0.956025 0.000313304 0.293277 0.00201241	0.0327878 0.116081 1.34447 0.954573 0.000319062 0.297971 0.0018913	0.030963	-0.031174
0.0327878 0.116081 1.34447 0.954573 0.000319062 0.297971 0.0018913	0.0349205 0.116074 1.34615 0.953141 0.00032349 0.302521 0.00188736	0.030981	-0.031188
0.0349205 0.116074 1.34615 0.953141 0.00032349 0.302521 0.00188736	0.0343576 0.1167 1.34547 0.951857 0.000300692 0.306535 0.00211899	0.020147	-0.020279
0.0343576 0.1167 1.34547 0.951857 0.000300692 0.306535 0.00211899	0.0362778 0.116662 1.34713 0.950353 0.00029737 0.311167 0.00209944	0.031012	-0.031208
0.0362778 0.116662 1.34713 0.950353 0.00029737 0.311167 0.00209944	0.0379781 0.116552 1.34875 0.948801 0.000281728 0.315867 0.00205128	0.031031	-0.031221
